2025-08-08 18:51:59 | INFO | __main__:main:264 | 🏗️ Real Estate Investment Data Ingestion Pipeline
[SQL: INSERT INTO ml_scores (property_id, model_name, model_version, deal_score, risk_score, yield_prediction, price_prediction, feature_importance, confidence_score, created_at, updated_at) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)]
[parameters: (90, 'deal_scorer', '20250808', 80.0, None, None, None, {'noi': np.float64(0.8214755649341524), 'cash_on_cash': np.float64(0.17817728914491082), 'bathrooms': np.float64(0.00019816720109876607), 'year_built' ... (63 characters truncated) ...  'sqft': np.float64(0.0), 'bedrooms': np.float64(0.0), 'lot_size': np.float64(0.0), 'cap_rate': np.float64(0.0), 'monthly_cash_flow': np.float64(0.0)}, 0.7, '2025-08-08 15:28:48.260865', '2025-08-08 15:28:48.260875')]
(Background on this error at: https://sqlalche.me/e/20/f405)
2025-08-08 20:58:48 | ERROR | ml_models.deal_scorer:_save_prediction:423 | ❌ Failed to save prediction: (sqlite3.ProgrammingError) Error binding parameter 8: type 'dict' is not supported
[SQL: INSERT INTO ml_scores (property_id, model_name, model_version, deal_score, risk_score, yield_prediction, price_prediction, feature_importance, confidence_score, created_at, updated_at) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)]
[parameters: (91, 'deal_scorer', '20250808', 80.0, None, None, None, {'noi': np.float64(0.8214755649341524), 'cash_on_cash': np.float64(0.17817728914491082), 'bathrooms': np.float64(0.00019816720109876607), 'year_built' ... (63 characters truncated) ...  'sqft': np.float64(0.0), 'bedrooms': np.float64(0.0), 'lot_size': np.float64(0.0), 'cap_rate': np.float64(0.0), 'monthly_cash_flow': np.float64(0.0)}, 0.7, '2025-08-08 15:28:48.385664', '2025-08-08 15:28:48.385670')]
(Background on this error at: https://sqlalche.me/e/20/f405)
2025-08-08 20:58:48 | ERROR | ml_models.deal_scorer:predict_deal_score:355 | Error predicting deal score: (sqlite3.ProgrammingError) Error binding parameter 8: type 'dict' is not supported
[SQL: INSERT INTO ml_scores (property_id, model_name, model_version, deal_score, risk_score, yield_prediction, price_prediction, feature_importance, confidence_score, created_at, updated_at) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)]
[parameters: (91, 'deal_scorer', '20250808', 80.0, None, None, None, {'noi': np.float64(0.8214755649341524), 'cash_on_cash': np.float64(0.17817728914491082), 'bathrooms': np.float64(0.00019816720109876607), 'year_built' ... (63 characters truncated) ...  'sqft': np.float64(0.0), 'bedrooms': np.float64(0.0), 'lot_size': np.float64(0.0), 'cap_rate': np.float64(0.0), 'monthly_cash_flow': np.float64(0.0)}, 0.7, '2025-08-08 15:28:48.385664', '2025-08-08 15:28:48.385670')]
(Background on this error at: https://sqlalche.me/e/20/f405)
2025-08-08 20:58:48 | ERROR | ml_models.deal_scorer:score_all_properties:477 | Error scoring property 91: (sqlite3.ProgrammingError) Error binding parameter 8: type 'dict' is not supported
[SQL: INSERT INTO ml_scores (property_id, model_name, model_version, deal_score, risk_score, yield_prediction, price_prediction, feature_importance, confidence_score, created_at, updated_at) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)]
[parameters: (91, 'deal_scorer', '20250808', 80.0, None, None, None, {'noi': np.float64(0.8214755649341524), 'cash_on_cash': np.float64(0.17817728914491082), 'bathrooms': np.float64(0.00019816720109876607), 'year_built' ... (63 characters truncated) ...  'sqft': np.float64(0.0), 'bedrooms': np.float64(0.0), 'lot_size': np.float64(0.0), 'cap_rate': np.float64(0.0), 'monthly_cash_flow': np.float64(0.0)}, 0.7, '2025-08-08 15:28:48.385664', '2025-08-08 15:28:48.385670')]
(Background on this error at: https://sqlalche.me/e/20/f405)
2025-08-08 20:58:48 | ERROR | ml_models.deal_scorer:_save_prediction:423 | ❌ Failed to save prediction: (sqlite3.ProgrammingError) Error binding parameter 8: type 'dict' is not supported
[SQL: INSERT INTO ml_scores (property_id, model_name, model_version, deal_score, risk_score, yield_prediction, price_prediction, feature_importance, confidence_score, created_at, updated_at) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)]
[parameters: (92, 'deal_scorer', '20250808', 80.0, None, None, None, {'noi': np.float64(0.8214755649341524), 'cash_on_cash': np.float64(0.17817728914491082), 'bathrooms': np.float64(0.00019816720109876607), 'year_built' ... (63 characters truncated) ...  'sqft': np.float64(0.0), 'bedrooms': np.float64(0.0), 'lot_size': np.float64(0.0), 'cap_rate': np.float64(0.0), 'monthly_cash_flow': np.float64(0.0)}, 0.7, '2025-08-08 15:28:48.533323', '2025-08-08 15:28:48.533341')]
(Background on this error at: https://sqlalche.me/e/20/f405)
2025-08-08 20:58:48 | ERROR | ml_models.deal_scorer:predict_deal_score:355 | Error predicting deal score: (sqlite3.ProgrammingError) Error binding parameter 8: type 'dict' is not supported
[SQL: INSERT INTO ml_scores (property_id, model_name, model_version, deal_score, risk_score, yield_prediction, price_prediction, feature_importance, confidence_score, created_at, updated_at) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)]
[parameters: (92, 'deal_scorer', '20250808', 80.0, None, None, None, {'noi': np.float64(0.8214755649341524), 'cash_on_cash': np.float64(0.17817728914491082), 'bathrooms': np.float64(0.00019816720109876607), 'year_built' ... (63 characters truncated) ...  'sqft': np.float64(0.0), 'bedrooms': np.float64(0.0), 'lot_size': np.float64(0.0), 'cap_rate': np.float64(0.0), 'monthly_cash_flow': np.float64(0.0)}, 0.7, '2025-08-08 15:28:48.533323', '2025-08-08 15:28:48.533341')]
(Background on this error at: https://sqlalche.me/e/20/f405)
2025-08-08 20:58:48 | ERROR | ml_models.deal_scorer:score_all_properties:477 | Error scoring property 92: (sqlite3.ProgrammingError) Error binding parameter 8: type 'dict' is not supported
[SQL: INSERT INTO ml_scores (property_id, model_name, model_version, deal_score, risk_score, yield_prediction, price_prediction, feature_importance, confidence_score, created_at, updated_at) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)]
[parameters: (92, 'deal_scorer', '20250808', 80.0, None, None, None, {'noi': np.float64(0.8214755649341524), 'cash_on_cash': np.float64(0.17817728914491082), 'bathrooms': np.float64(0.00019816720109876607), 'year_built' ... (63 characters truncated) ...  'sqft': np.float64(0.0), 'bedrooms': np.float64(0.0), 'lot_size': np.float64(0.0), 'cap_rate': np.float64(0.0), 'monthly_cash_flow': np.float64(0.0)}, 0.7, '2025-08-08 15:28:48.533323', '2025-08-08 15:28:48.533341')]
(Background on this error at: https://sqlalche.me/e/20/f405)
2025-08-08 20:58:48 | ERROR | ml_models.deal_scorer:_save_prediction:423 | ❌ Failed to save prediction: (sqlite3.ProgrammingError) Error binding parameter 8: type 'dict' is not supported
[SQL: INSERT INTO ml_scores (property_id, model_name, model_version, deal_score, risk_score, yield_prediction, price_prediction, feature_importance, confidence_score, created_at, updated_at) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)]
[parameters: (93, 'deal_scorer', '20250808', 80.0, None, None, None, {'noi': np.float64(0.8214755649341524), 'cash_on_cash': np.float64(0.17817728914491082), 'bathrooms': np.float64(0.00019816720109876607), 'year_built' ... (63 characters truncated) ...  'sqft': np.float64(0.0), 'bedrooms': np.float64(0.0), 'lot_size': np.float64(0.0), 'cap_rate': np.float64(0.0), 'monthly_cash_flow': np.float64(0.0)}, 0.7, '2025-08-08 15:28:48.696037', '2025-08-08 15:28:48.696047')]
(Background on this error at: https://sqlalche.me/e/20/f405)
2025-08-08 20:58:48 | ERROR | ml_models.deal_scorer:predict_deal_score:355 | Error predicting deal score: (sqlite3.ProgrammingError) Error binding parameter 8: type 'dict' is not supported
[SQL: INSERT INTO ml_scores (property_id, model_name, model_version, deal_score, risk_score, yield_prediction, price_prediction, feature_importance, confidence_score, created_at, updated_at) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)]
[parameters: (93, 'deal_scorer', '20250808', 80.0, None, None, None, {'noi': np.float64(0.8214755649341524), 'cash_on_cash': np.float64(0.17817728914491082), 'bathrooms': np.float64(0.00019816720109876607), 'year_built' ... (63 characters truncated) ...  'sqft': np.float64(0.0), 'bedrooms': np.float64(0.0), 'lot_size': np.float64(0.0), 'cap_rate': np.float64(0.0), 'monthly_cash_flow': np.float64(0.0)}, 0.7, '2025-08-08 15:28:48.696037', '2025-08-08 15:28:48.696047')]
(Background on this error at: https://sqlalche.me/e/20/f405)
2025-08-08 20:58:48 | ERROR | ml_models.deal_scorer:score_all_properties:477 | Error scoring property 93: (sqlite3.ProgrammingError) Error binding parameter 8: type 'dict' is not supported
[SQL: INSERT INTO ml_scores (property_id, model_name, model_version, deal_score, risk_score, yield_prediction, price_prediction, feature_importance, confidence_score, created_at, updated_at) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)]
[parameters: (93, 'deal_scorer', '20250808', 80.0, None, None, None, {'noi': np.float64(0.8214755649341524), 'cash_on_cash': np.float64(0.17817728914491082), 'bathrooms': np.float64(0.00019816720109876607), 'year_built' ... (63 characters truncated) ...  'sqft': np.float64(0.0), 'bedrooms': np.float64(0.0), 'lot_size': np.float64(0.0), 'cap_rate': np.float64(0.0), 'monthly_cash_flow': np.float64(0.0)}, 0.7, '2025-08-08 15:28:48.696037', '2025-08-08 15:28:48.696047')]
(Background on this error at: https://sqlalche.me/e/20/f405)
2025-08-08 20:58:48 | ERROR | ml_models.deal_scorer:_save_prediction:423 | ❌ Failed to save prediction: (sqlite3.ProgrammingError) Error binding parameter 8: type 'dict' is not supported
[SQL: INSERT INTO ml_scores (property_id, model_name, model_version, deal_score, risk_score, yield_prediction, price_prediction, feature_importance, confidence_score, created_at, updated_at) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)]
[parameters: (94, 'deal_scorer', '20250808', 80.0, None, None, None, {'noi': np.float64(0.8214755649341524), 'cash_on_cash': np.float64(0.17817728914491082), 'bathrooms': np.float64(0.00019816720109876607), 'year_built' ... (63 characters truncated) ...  'sqft': np.float64(0.0), 'bedrooms': np.float64(0.0), 'lot_size': np.float64(0.0), 'cap_rate': np.float64(0.0), 'monthly_cash_flow': np.float64(0.0)}, 0.7, '2025-08-08 15:28:48.870904', '2025-08-08 15:28:48.870916')]
(Background on this error at: https://sqlalche.me/e/20/f405)
2025-08-08 20:58:48 | ERROR | ml_models.deal_scorer:predict_deal_score:355 | Error predicting deal score: (sqlite3.ProgrammingError) Error binding parameter 8: type 'dict' is not supported
[SQL: INSERT INTO ml_scores (property_id, model_name, model_version, deal_score, risk_score, yield_prediction, price_prediction, feature_importance, confidence_score, created_at, updated_at) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)]
[parameters: (94, 'deal_scorer', '20250808', 80.0, None, None, None, {'noi': np.float64(0.8214755649341524), 'cash_on_cash': np.float64(0.17817728914491082), 'bathrooms': np.float64(0.00019816720109876607), 'year_built' ... (63 characters truncated) ...  'sqft': np.float64(0.0), 'bedrooms': np.float64(0.0), 'lot_size': np.float64(0.0), 'cap_rate': np.float64(0.0), 'monthly_cash_flow': np.float64(0.0)}, 0.7, '2025-08-08 15:28:48.870904', '2025-08-08 15:28:48.870916')]
(Background on this error at: https://sqlalche.me/e/20/f405)
2025-08-08 20:58:48 | ERROR | ml_models.deal_scorer:score_all_properties:477 | Error scoring property 94: (sqlite3.ProgrammingError) Error binding parameter 8: type 'dict' is not supported
[SQL: INSERT INTO ml_scores (property_id, model_name, model_version, deal_score, risk_score, yield_prediction, price_prediction, feature_importance, confidence_score, created_at, updated_at) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)]
[parameters: (94, 'deal_scorer', '20250808', 80.0, None, None, None, {'noi': np.float64(0.8214755649341524), 'cash_on_cash': np.float64(0.17817728914491082), 'bathrooms': np.float64(0.00019816720109876607), 'year_built' ... (63 characters truncated) ...  'sqft': np.float64(0.0), 'bedrooms': np.float64(0.0), 'lot_size': np.float64(0.0), 'cap_rate': np.float64(0.0), 'monthly_cash_flow': np.float64(0.0)}, 0.7, '2025-08-08 15:28:48.870904', '2025-08-08 15:28:48.870916')]
(Background on this error at: https://sqlalche.me/e/20/f405)
2025-08-08 20:58:49 | ERROR | ml_models.deal_scorer:_save_prediction:423 | ❌ Failed to save prediction: (sqlite3.ProgrammingError) Error binding parameter 8: type 'dict' is not supported
[SQL: INSERT INTO ml_scores (property_id, model_name, model_version, deal_score, risk_score, yield_prediction, price_prediction, feature_importance, confidence_score, created_at, updated_at) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)]
[parameters: (95, 'deal_scorer', '20250808', 80.0, None, None, None, {'noi': np.float64(0.8214755649341524), 'cash_on_cash': np.float64(0.17817728914491082), 'bathrooms': np.float64(0.00019816720109876607), 'year_built' ... (63 characters truncated) ...  'sqft': np.float64(0.0), 'bedrooms': np.float64(0.0), 'lot_size': np.float64(0.0), 'cap_rate': np.float64(0.0), 'monthly_cash_flow': np.float64(0.0)}, 0.7, '2025-08-08 15:28:49.072863', '2025-08-08 15:28:49.072873')]
(Background on this error at: https://sqlalche.me/e/20/f405)
2025-08-08 20:58:49 | ERROR | ml_models.deal_scorer:predict_deal_score:355 | Error predicting deal score: (sqlite3.ProgrammingError) Error binding parameter 8: type 'dict' is not supported
[SQL: INSERT INTO ml_scores (property_id, model_name, model_version, deal_score, risk_score, yield_prediction, price_prediction, feature_importance, confidence_score, created_at, updated_at) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)]
[parameters: (95, 'deal_scorer', '20250808', 80.0, None, None, None, {'noi': np.float64(0.8214755649341524), 'cash_on_cash': np.float64(0.17817728914491082), 'bathrooms': np.float64(0.00019816720109876607), 'year_built' ... (63 characters truncated) ...  'sqft': np.float64(0.0), 'bedrooms': np.float64(0.0), 'lot_size': np.float64(0.0), 'cap_rate': np.float64(0.0), 'monthly_cash_flow': np.float64(0.0)}, 0.7, '2025-08-08 15:28:49.072863', '2025-08-08 15:28:49.072873')]
(Background on this error at: https://sqlalche.me/e/20/f405)
2025-08-08 20:58:49 | ERROR | ml_models.deal_scorer:score_all_properties:477 | Error scoring property 95: (sqlite3.ProgrammingError) Error binding parameter 8: type 'dict' is not supported
[SQL: INSERT INTO ml_scores (property_id, model_name, model_version, deal_score, risk_score, yield_prediction, price_prediction, feature_importance, confidence_score, created_at, updated_at) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)]
[parameters: (95, 'deal_scorer', '20250808', 80.0, None, None, None, {'noi': np.float64(0.8214755649341524), 'cash_on_cash': np.float64(0.17817728914491082), 'bathrooms': np.float64(0.00019816720109876607), 'year_built' ... (63 characters truncated) ...  'sqft': np.float64(0.0), 'bedrooms': np.float64(0.0), 'lot_size': np.float64(0.0), 'cap_rate': np.float64(0.0), 'monthly_cash_flow': np.float64(0.0)}, 0.7, '2025-08-08 15:28:49.072863', '2025-08-08 15:28:49.072873')]
(Background on this error at: https://sqlalche.me/e/20/f405)
2025-08-08 20:58:49 | ERROR | ml_models.deal_scorer:_save_prediction:423 | ❌ Failed to save prediction: (sqlite3.ProgrammingError) Error binding parameter 8: type 'dict' is not supported
[SQL: INSERT INTO ml_scores (property_id, model_name, model_version, deal_score, risk_score, yield_prediction, price_prediction, feature_importance, confidence_score, created_at, updated_at) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)]
[parameters: (96, 'deal_scorer', '20250808', 80.0, None, None, None, {'noi': np.float64(0.8214755649341524), 'cash_on_cash': np.float64(0.17817728914491082), 'bathrooms': np.float64(0.00019816720109876607), 'year_built' ... (63 characters truncated) ...  'sqft': np.float64(0.0), 'bedrooms': np.float64(0.0), 'lot_size': np.float64(0.0), 'cap_rate': np.float64(0.0), 'monthly_cash_flow': np.float64(0.0)}, 0.7, '2025-08-08 15:28:49.223889', '2025-08-08 15:28:49.223894')]
(Background on this error at: https://sqlalche.me/e/20/f405)
2025-08-08 20:58:49 | ERROR | ml_models.deal_scorer:predict_deal_score:355 | Error predicting deal score: (sqlite3.ProgrammingError) Error binding parameter 8: type 'dict' is not supported
[SQL: INSERT INTO ml_scores (property_id, model_name, model_version, deal_score, risk_score, yield_prediction, price_prediction, feature_importance, confidence_score, created_at, updated_at) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)]
[parameters: (96, 'deal_scorer', '20250808', 80.0, None, None, None, {'noi': np.float64(0.8214755649341524), 'cash_on_cash': np.float64(0.17817728914491082), 'bathrooms': np.float64(0.00019816720109876607), 'year_built' ... (63 characters truncated) ...  'sqft': np.float64(0.0), 'bedrooms': np.float64(0.0), 'lot_size': np.float64(0.0), 'cap_rate': np.float64(0.0), 'monthly_cash_flow': np.float64(0.0)}, 0.7, '2025-08-08 15:28:49.223889', '2025-08-08 15:28:49.223894')]
(Background on this error at: https://sqlalche.me/e/20/f405)
2025-08-08 20:58:49 | ERROR | ml_models.deal_scorer:score_all_properties:477 | Error scoring property 96: (sqlite3.ProgrammingError) Error binding parameter 8: type 'dict' is not supported
